"HLSS","Home Loan Servicing Solutions, Ltd.","21.66","1538223259.86","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hlss",
"AWAY","HomeAway, Inc.","28.71","2447696573.19","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/away",
"HMST","HomeStreet, Inc.","18.76","270502766.24","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","16.35","331927219.65","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"HPJ","Hong Kong Highpower Technology","1.39","18879127.34","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hpj",
"HKTV","Hong Kong Television Network Limited","6.2249","251802384.1168","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/hktv",
"HOFT","Hooker Furniture Corporation","14.4","154842940.8","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"HFBC","HopFed Bancorp, Inc.","11.11","83595761.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hfbc",
"HBNC","Horizon Bancorp (IN)","21.63","188088445.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HZNP","Horizon Pharma, Inc.","3.8","245072442.4","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hznp",
"HRZN","Horizon Technology Finance Corporation","13.03","124861760.11","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/hrzn",
"ZINC","Horsehead Holding Corp.","12.19","537725865.12","n/a","2007","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/zinc",
"HWCC","Houston Wire & Cable Company","13.24","237512704.24","n/a","2006","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hwcc",
"HOVNP","Hovnanian Enterprises Inc","14.77","73850000","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hovnp",
"HBMD","Howard Bancorp, Inc.","8.72","35232907.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbmd",
"HSNI","HSN, Inc.","50.46","2685546495.24","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hsni",
"HUBG","Hub Group, Inc.","37.7","1419274859.6","n/a","1996","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/hubg",
"HCBK","Hudson City Bancorp, Inc.","8.97","4739919954.9","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hcbk",
"HSON","Hudson Global, Inc.","3.3","109286199","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/hson",
"HDSN","Hudson Technologies, Inc.","2.02","50642179.72","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"HBAN","Huntington Bancshares Incorporated","8.085","6707921679.69","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"HBANP","Huntington Bancshares Incorporated","1235","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"HPCCP","Huntington Preferred Capital, Inc.","27.37","54740000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hpccp",
"HURC","Hurco Companies, Inc.","24.3","157100812.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","52.89","1230227165.01","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hurn",
"HTCH","Hutchinson Technology Incorporated","3.41","93968609.57","n/a","1985","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/htch",
"HPAC","Hyde Park Acquisition Corp. II","10.4","104715000","n/a","1998","Finance","Business Services","http://www.nasdaq.com/symbol/hpac",
"HYGS","Hydrogenics Corporation","11.32","101461182.64","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"HPTX","Hyperion Therapeutics, Inc.","26.42","530703824","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hptx",
"IDSY","I.D. Systems, Inc.","5.38","65315206.74","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"IACI","IAC/InterActiveCorp","53.27","4420085281.64","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/iaci",
"IKGH","Iao Kun Group Holding Company Limited","3.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ikgh",
"IBKC","IBERIABANK Corporation","54.25","1612925086.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"ICAD","icad inc.","5.4","58591317.6","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icad",
"IEP","Icahn Enterprises L.P.","81","9103150170","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/iep",
"ICFI","ICF International, Inc.","33.91","670352310.43","n/a","2006","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icfi",
"ICGE","ICG Group, Inc.","15.45","580455511.2","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icge",
"ICLR","ICON plc","39.07","2377868220.87","n/a","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/iclr",
"ICON","Iconix Brand Group, Inc.","31.82","1725558761.36","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/icon",
"ICUI","ICU Medical, Inc.","65.1","953752302.3","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icui",
"IDIX","Idenix Pharmaceuticals, Inc.","3.99","534511815.39","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/idix",
"INVE","Identive Group, Inc.","0.719","52844856.366","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","2.54","149930739","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/idra",
"IDXX","IDEXX Laboratories, Inc.","101.21","5317885632.85","n/a","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/idxx",
"IROQ","IF Bancorp, Inc.","16","73131072","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"IGTE","iGATE Corporation","27.14","1572099752.68","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/igte",
"IRG","Ignite Restaurant Group, Inc.","16.2","415541323.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/irg",
"IGOI","iGo, Inc","2.9714","8755494.5546","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/igoi",
"IIVI","II-VI Incorporated","17.66","1103697797.04","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/iivi",
"IKAN","Ikanos Communications, Inc.","1.27","91008135.23","n/a","2005","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ikan",
"IKNX","Ikonics Corporation","19.45","39071860.2","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"ILMN","Illumina, Inc.","75.58","9456628627.98","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","7.051","35033330.662","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/isns",
"IMMR","Immersion Corporation","12.8","365313318.4","n/a","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","4.37","13193178.58","n/a","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/iccc",
"IMGN","ImmunoGen, Inc.","16.02","1364461191.18","n/a","1989","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","5.95","493466956.85","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/immu",
"IPXL","Impax Laboratories, Inc.","20.11","1385300134.63","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipxl",
"IMMY","Imprimis Pharmaceuticals, Inc.","4.61","41312897.63","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/immy",
"IMRS","Imris Inc","1.65","85848882.9","n/a","1991","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/imrs",
"SAAS","inContact, Inc.","7.23","395194135.29","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/saas",
"INCY","Incyte Corporation","35.63","5453596102.71","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incy",
"INDB","Independent Bank Corp.","35.12","793140000.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","9.32","211738582.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBCPO","Independent Bank Corporation","24.9701","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibcpo",
"IBTX","Independent Bank Group, Inc","35.86","433078602.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IDSA","Industrial Services of America, Inc.","1.8","12724680.6","n/a","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/idsa",
"INFN","Infinera Corporation","10.99","1297570177.4","n/a","1981","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"INXB","Infinity Cross Border Acquisition Corporation","7.86","56493750","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxb",
"INXBU","Infinity Cross Border Acquisition Corporation","8.4","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbu",
"INXBW","Infinity Cross Border Acquisition Corporation","0.65","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbw",
"INFI","Infinity Pharmaceuticals, Inc.","16.01","768207781.97","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"IPCC","Infinity Property and Casualty Corporation","64.78","744717228.44","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"INFA","Informatica Corporation","38.56","4173618720","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/infa",
"III","Information Services Group, Inc.","3.98","145366212.52","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
"IFON","InfoSonics Corp","0.55","7801279.75","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/ifon",
"IMKTA","Ingles Markets, Incorporated","26.05","592892164.8","n/a","1987","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/imkta",
"INWK","InnerWorkings, Inc.","9.31","474416261.48","n/a","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","2.4","60119733.6","n/a","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","52.31","1149135199.52","n/a","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","43.45","1023362338.35","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"INOC","Innotrac Corporation","5.14","68081561.6","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/inoc",
"ISSC","Innovative Solutions and Support, Inc.","7.22","121325038.84","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/issc",
"NSIT","Insight Enterprises, Inc.","18.37","777637590.84","n/a","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","2.9","39627772.1","n/a","1991","Consumer Services","Advertising","http://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","13.87","541101391.59","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insm",
"IIIN","Insteel Industries, Inc.","15.65","283766739","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"PODD","Insulet Corporation","35.88","1952552392.44","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/podd",
"INSY","Insys Therapeutics, Inc.","41.63","891172452.51","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insy",
"IART","Integra LifeSciences Holdings Corporation","41.51","1166178411.65","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"IDTI","Integrated Device Technology, Inc.","9.42","1411831759.86","n/a","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/idti",
"IESC","Integrated Electrical Services, Inc.","4.35","77890430.1","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"ISSI","Integrated Silicon Solution, Inc.","11","318573266","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/issi",
"INTC","Intel Corporation","22.48","111995360000","n/a","1971","Technology","Semiconductors","http://www.nasdaq.com/symbol/intc",
"IQNT","Inteliquent, Inc.","9.76","315508640.8","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"IPCI","Intellipharmaceutics International Inc.","1.9","40321678.4","n/a","1994","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipci",
"IPAR","Inter Parfums, Inc.","29.21","899577857.94","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","19.01","949845124.51","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ININ","Interactive Intelligence Group, Inc.","61.42","1230629668.84","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inin",
"ICPT","Intercept Pharmaceuticals, Inc.","64.65","1245275305.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"IDCC","InterDigital, Inc.","35.92","1479289013.68","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","18.82","1245115617.04","n/a","1978","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"IMI","Intermolecular, Inc.","5.74","259573401.78","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/imi",
"IMCB","Intermountain Community Bancorp","15.249","98253790.206","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/imcb",
"ITMN","InterMune, Inc.","13.55","1110367798.65","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itmn",
"INAP","Internap Network Services Corporation","6.74","362051932.96","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","21.53","1446763789.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"ISCA","International Speedway Corporation","30.5","808546246.5","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","10.66","204705962.76","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","13.19","1089435964","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"PTNT","Internet Patents Corporation","3.08","23876012.16","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ptnt",
"INPH","Interphase Corporation","4.2","29446813.2","n/a","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"INTX","Intersections, Inc.","8.6","155642043.2","n/a","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","10.79","1373593802.36","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"IILG","Interval Leisure Group, Inc.","23.15","1327713384.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","7.45","163349862.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"INTT","inTest Corporation","4.08","42728526.24","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/intt",
"IVAC","Intevac, Inc.","5.46","129910533.48","n/a","1985","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","20.39","392415948.9","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"INTLL","INTL FCStone Inc.","25.7499","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intll",
"IIN","IntriCon Corporation","4.43","25257901.94","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","65.4","18489419670.6","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","381.23","15138607083.15","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/isrg",
"SNAK","Inventure Foods, Inc.","10.4","202527176.8","n/a","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"ISBC","Investors Bancorp, Inc.","21.66","2424007833.54","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","73.53","152475337.44","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"IPAS","iPass Inc.","2.09","133619027.41","n/a","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"IPCM","IPC The Hospitalist Company, Inc.","49.45","832975805.05","n/a","2008","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ipcm",
"IPGP","IPG Photonics Corporation","59.89","3086599081.56","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/ipgp",
"IRIX","IRIDEX Corporation","5.97","58353836.64","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","6.43","492731099.33","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMZ","Iridium Communications Inc","0.75","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmz",
"IRBT","iRobot Corporation","34.06","976004184.22","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","10.99","1327521510.14","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/irwd",
"ISHG","iShares -3 Year International Treasury Bond ETF","95.79","167632500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg",
"EMIF","iShares Emerging Markets Infrastructure ETF","33.87","133786500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"FCHI","iShares FTSE China (HK Listed) Index Fund","48","28800000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","41.47","41470000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","33.64","33640000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","32.11","20871500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","32.84","715912000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifgl",
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","47","28200000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifna",
"GNMA","iShares GNMA Bond ETF","48.35","24175000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","66.1","224740000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"INDY","iShares India 50 ETF","21.72","406164000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"IGOV","iShares International Treasury Bond ETF","101.35","430737500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov",
"AXFN","iShares MSCI ACWI ex US Financials ETF","25.3","3795000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axfn",
"ACWX","iShares MSCI ACWI ex US Index Fund","44.37","1916784000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","53.25","3983100000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","59.17","2508808000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"AXJS","iShares MSCI All Country Asia ex Japan Small Cap ETF","56.1426","5614260","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axjs",
"AAIT","iShares MSCI All Country Asia Information Technology ETF","29.98","4497000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aait",
"EEMA","iShares MSCI Emerging Markets Asia ETF","56.03","33618000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMDI","iShares MSCI Emerging Markets Consumer Discretionary ETF","55.4","2770000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emdi",
"EEME","iShares MSCI Emerging Markets EMEA ETF","55.57","11114000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeme",
"EMEY","iShares MSCI Emerging Markets Energy Capped ETF","38.98","1949000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emey",
"EMFN","iShares MSCI Emerging Markets Financials ETF","24.69","6172500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emfn",
"EGRW","iShares MSCI Emerging Markets Growth ETF","54.72","5472000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egrw",
"EEML","iShares MSCI Emerging Markets Latin America ETF","44.669","13400700","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml",
"EMMT","iShares MSCI Emerging Markets Materials ETF","16.75","7537500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emmt",
"EVAL","iShares MSCI Emerging Markets Value ETF","48.65","14595000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eval",
"EUFN","iShares MSCI Europe Financials ETF","22.87","245852500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"FEFN","iShares MSCI Far East Financials ETF","29.85","5970000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fefn",
"IBB","iShares NASDAQ Biotechnology Index Fund","198.7","4043545000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"ICLN","iShares S&P Global Clean Energy Index Fund","10.4","43680000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"NUCL","iShares S&P Global Nuclear Index Fund","34.29","8229600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nucl",
"WOOD","iShares S&P Global Timber &Forestry Index Fund","48.851","322416600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"ISIS","Isis Pharmaceuticals, Inc.","31.37","3617204305.72","n/a","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/isis",
"ISLE","Isle of Capri Casinos, Inc.","7.32","290200170.24","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/isle",
"ISRL","Isramco, Inc.","120.55","327617650.05","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"ITRI","Itron, Inc.","42.06","1645044411","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","17.9","420210214.9","n/a","1984","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn",
"IVAN","Ivanhoe Energy, Inc.","0.825","94730008.725","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ivan",
"XXIA","Ixia","15.47","1174598889.1","n/a","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia",
"IXYS","IXYS Corporation","10","310989660","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys",
"JJSF","J & J Snack Foods Corp.","79.19","1486231347.23","n/a","1986","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","25.89","52188544.2","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","71.37","8355100266.63","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","50","2313500450","n/a","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","10.39","415316571.19","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","51.11","4365925473.18","n/a","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","39.08","1692231217.6","n/a","1996","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","19.73","37014071.9","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","0.505","53475271.635","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JAKK","JAKKS Pacific, Inc.","4.515","100701232.59","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","10.94","186570300.52","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jmba",
"JRCC","James River Coal Company","1.93","69597477.17","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/jrcc",
"JAZZ","Jazz Pharmaceuticals plc","83.78","4872104083.88","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jazz",
"JDSU","JDS Uniphase Corporation","14.56","3333172286.08","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/jdsu",
"JFBI","Jefferson Bancshares, Inc.","6.12","40378162.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JBLU","JetBlue Airways Corporation","6.63","1871827658.61","n/a","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","3.35","38622464.9","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy",
